    3.0000
   53    10          1          2          3          4          5          6          7          8          9         10 
39.0000	6.9240	6.9323	7.1503	7.7003	8.8483	9.9720	10.8844	11.7463	11.7528	11.7528
40.0000	6.9053	6.9154	7.1537	8.1291	9.3643	10.6421	11.8752	11.9782	11.9782	11.9782
41.0000	6.8139	7.1457	8.7087	11.1926	12.3040	12.3066	12.3066	12.3066	12.3066	12.3066
42.0000	6.7367	7.5164	10.7718	12.6301	12.6339	12.6339	12.6339	12.6339	12.6339	12.6339
43.0000	6.6570	8.7793	12.9819	13.0071	13.0071	13.0071	13.0071	13.0071	13.0071	13.0071
44.0000	6.6004	10.2617	13.3684	13.3684	13.3684	13.3684	13.3684	13.3684	13.3684	13.3684
45.0000	6.5103	9.5132	13.5039	13.5039	13.5039	13.5039	13.5039	13.5039	13.5039	13.5039
46.0000	6.3966	8.2642	13.4490	13.4490	13.4490	13.4490	13.4490	13.4490	13.4490	13.4490
47.0000	6.2884	7.4727	13.0634	13.0658	13.0658	13.0658	13.0658	13.0658	13.0658	13.0658
48.0000	6.1948	7.5813	12.7024	12.7038	12.7038	12.7038	12.7038	12.7038	12.7038	12.7038
49.0000	6.1532	7.3630	12.4988	12.5020	12.5020	12.5020	12.5020	12.5020	12.5020	12.5020
50.0000	6.1652	6.3951	8.6892	12.4300	12.4834	12.4834	12.4834	12.4834	12.4834	12.4834
51.0000	6.1630	6.1695	6.4340	8.0423	9.0164	10.9570	11.8705	11.8801	11.8812	11.8812
52.0000	5.9903	5.9993	6.3223	7.4007	8.4041	10.1027	11.4956	11.5160	11.5167	11.5162
53.0000	5.8519	5.8632	6.2357	7.3190	8.2630	9.8854	11.2170	11.2302	11.2275	11.2253
    4.0000
   53    10          1          2          3          4          5          6          7          8          9         10 
1.0000	2.6609	2.6656	2.6695	2.6757	2.6845	2.6990	2.7077	2.7026	2.7023	2.7025
2.0000	4.1231	4.1282	4.1310	4.1383	4.1596	4.2089	4.2447	4.2787	4.2820	4.2826
3.0000	4.1804	4.1856	4.1883	4.1958	4.2328	4.2688	4.3062	4.3424	4.3467	4.3474
4.0000	4.2705	4.2758	4.2837	4.3091	4.3278	4.3415	4.3468	4.3662	4.3674	4.3674
5.0000	4.3976	4.4070	4.4299	4.4386	4.3919	4.4204	4.4206	4.4206	4.4206	4.4206
6.0000	4.4397	4.4448	4.4602	4.4807	4.5129	4.5379	4.5715	4.5883	4.5883	4.5883
7.0000	4.5573	4.5622	4.5697	4.5855	4.6090	4.6388	4.6998	4.7563	4.8139	4.8159
8.0000	4.6462	4.6511	4.6549	4.6665	4.6841	4.7194	4.7615	4.8369	4.9783	5.0044
9.0000	4.6495	4.6549	4.6611	4.6820	4.7098	4.7468	4.8169	4.9600	5.2942	5.4678
10.0000	4.6841	4.6899	4.6984	4.7303	4.7711	4.8298	4.9489	5.1930	5.7397	6.0311
11.0000	4.8052	4.8119	4.8242	4.8731	4.9351	5.0048	5.1076	5.3221	6.0061	6.3860
12.0000	5.1753	5.1822	5.1963	5.2439	5.2729	5.2458	5.2068	5.5641	6.2696	6.7445
13.0000	5.3338	5.3413	5.4025	5.3846	5.3287	5.8908	7.2148	7.3054	7.3054	7.3054
14.0000	5.3460	5.3784	5.4488	5.5625	7.1453	7.7888	7.7888	7.7888	7.7888	7.7888
15.0000	5.2641	5.2991	5.3385	5.8999	7.4574	8.0531	8.0531	8.0531	8.0531	8.0531
16.0000	4.8882	4.9349	4.9880	5.5034	7.1967	8.1506	8.1517	8.1517	8.1517	8.1517
