382919.710000	 4294453.760000	  38.791061
385723.488000	 4294659.290000	  38.793280
382250.148000	 4294356.240000	  38.790093
381577.730000	 4294208.280000	  38.788670
380894.049000	 4294011.550000	  38.786805
380206.627000	 4293775.160000	  38.784583
379667.780000	 4294081.540000	  38.787269
379216.390000	 4294465.490000	  38.790667
378567.944000	 4294350.470000	  38.789541
377926.528000	 4294318.380000	  38.789164
377320.098000	 4294308.080000	  38.788987
376762.476000	 4294335.660000	  38.789157
376265.406000	 4294422.900000	  38.789874
375807.198000	 4294113.040000	  38.787018
375462.871000	 4294411.960000	  38.789662
375038.320000	 4294508.470000	  38.790471
374562.961000	 4294689.760000	  38.792037
374154.891000	 4294249.610000	  38.788014
373592.283000	 4294489.110000	  38.790091
373018.377000	 4294645.310000	  38.791416
372592.801000	 4294119.430000	  38.786617
372004.978000	 4294228.840000	  38.787517
371420.397000	 4294334.230000	  38.788382
370838.965000	 4294434.940000	  38.789204
370419.073000	 4293969.160000	  38.784946
369816.141000	 4294103.400000	  38.786067
369214.072000	 4294266.030000	  38.787443
368626.559000	 4294453.340000	  38.789043
368109.614000	 4294715.060000	  38.791323
367644.702000	 4295051.610000	  38.794285
385318.906000	 4295246.010000	  38.798514
384587.872000	 4295183.520000	  38.797855
383869.876000	 4295127.770000	  38.797259
383156.151000	 4295068.910000	  38.796634
382462.528000	 4294969.750000	  38.795648
386086.462000	 4295314.490000	  38.799230
381782.197000	 4294805.690000	  38.794079
381092.193000	 4294584.360000	  38.791993
380386.582000	 4294340.010000	  38.789696
379902.614000	 4294677.450000	  38.792670
379466.051000	 4295078.250000	  38.796221
378851.956000	 4294977.520000	  38.795230
378262.648000	 4294906.770000	  38.794511
377683.116000	 4294859.860000	  38.794008
377136.599000	 4294843.180000	  38.793782
376640.972000	 4294856.430000	  38.793832
376214.684000	 4294885.940000	  38.794038
375843.141000	 4294645.950000	  38.791824
375448.308000	 4294905.210000	  38.794104
375021.697000	 4295106.830000	  38.795860
374569.945000	 4295335.850000	  38.797859
374047.947000	 4294936.270000	  38.794184
373481.315000	 4295219.990000	  38.796659
372804.707000	 4295239.150000	  38.796735
372405.506000	 4294735.310000	  38.792138
371810.784000	 4294836.790000	  38.792966
371236.651000	 4294932.700000	  38.793746
370670.777000	 4295009.370000	  38.794354
370254.691000	 4294538.210000	  38.790048
369668.882000	 4294683.930000	  38.791275
369109.675000	 4294894.310000	  38.793087
368601.337000	 4295155.340000	  38.795363
368113.914000	 4295448.410000	  38.797930
385574.391000	 4295895.140000	  38.804395
384861.177000	 4295814.640000	  38.803577
384145.838000	 4295739.350000	  38.802805
383414.699000	 4295666.890000	  38.802056
382668.533000	 4295597.780000	  38.801334
381975.336000	 4295444.750000	  38.799863
386257.101000	 4296040.180000	  38.805790
381293.417000	 4295187.050000	  38.797449
380602.272000	 4294920.830000	  38.794958
380126.958000	 4295252.280000	  38.797879
379686.564000	 4295623.360000	  38.801162
379086.838000	 4295597.020000	  38.800843
378528.183000	 4295546.300000	  38.800309
377965.040000	 4295448.920000	  38.799354
377418.332000	 4295391.360000	  38.798760
376898.952000	 4295362.260000	  38.798425
376399.818000	 4295326.040000	  38.798029
375901.902000	 4295173.320000	  38.796583
375526.256000	 4295450.850000	  38.799030
375114.620000	 4295706.390000	  38.801274
374688.893000	 4295971.720000	  38.803604
374102.684000	 4295600.530000	  38.800176
373699.337000	 4295949.870000	  38.803266
373133.930000	 4295762.450000	  38.801496
372527.425000	 4295805.200000	  38.801794
372181.901000	 4295338.370000	  38.797538
371605.872000	 4295454.760000	  38.798503
371043.988000	 4295528.780000	  38.799088
370490.684000	 4295562.150000	  38.799307
370108.917000	 4295085.520000	  38.794957
369562.820000	 4295274.180000	  38.796576
369082.683000	 4295575.510000	  38.799220
368605.596000	 4295870.420000	  38.801805
385785.497000	 4296570.770000	  38.810509
385101.389000	 4296462.530000	  38.809445
384409.524000	 4296371.050000	  38.808531
383702.445000	 4296260.950000	  38.807446
382941.703000	 4296170.690000	  38.806532
382127.229000	 4296145.220000	  38.806194
381443.516000	 4295821.110000	  38.803182
386427.740000	 4296765.870000	  38.812350
380792.241000	 4295511.830000	  38.800308
380305.967000	 4295805.830000	  38.802890
379882.537000	 4296083.100000	  38.805331
379352.010000	 4296125.370000	  38.805639
378767.081000	 4296244.750000	  38.806634
378191.566000	 4296064.960000	  38.804935
377640.547000	 4295958.820000	  38.803903
377111.354000	 4295900.570000	  38.803304
376588.208000	 4295830.300000	  38.802598
376055.889000	 4295690.280000	  38.801262
375673.321000	 4296012.130000	  38.804108
375271.402000	 4296310.600000	  38.806740
374865.226000	 4296608.680000	  38.809367
374278.177000	 4296272.080000	  38.806251
373882.977000	 4296617.970000	  38.809311
373338.975000	 4296378.610000	  38.807077
372844.092000	 4296218.430000	  38.805562
372354.485000	 4296422.360000	  38.807329
371957.298000	 4295980.750000	  38.803293
371390.508000	 4296084.820000	  38.804148
370793.095000	 4296089.300000	  38.804101
370193.432000	 4296057.470000	  38.803726
369983.065000	 4295581.120000	  38.799403
369583.460000	 4295901.370000	  38.802229
369097.277000	 4296292.430000	  38.805680
386052.951000	 4297229.320000	  38.816477
385348.134000	 4297104.260000	  38.815259
384644.364000	 4297033.310000	  38.814528
383975.193000	 4296903.640000	  38.813272
383285.662000	 4296719.400000	  38.811521
382549.774000	 4296677.400000	  38.811045
381882.200000	 4296868.770000	  38.812679
381419.801000	 4296461.250000	  38.808946
380871.353000	 4296115.860000	  38.805760
386788.371000	 4297392.850000	  38.818045
380328.735000	 4296372.790000	  38.808001
379760.537000	 4296535.780000	  38.809392
379210.872000	 4296703.020000	  38.810824
378754.691000	 4297034.860000	  38.813751
378319.228000	 4296697.090000	  38.810648
377806.606000	 4296522.340000	  38.809002
377290.019000	 4296457.770000	  38.808349
376767.449000	 4296375.110000	  38.807531
376228.547000	 4296233.590000	  38.806181
375847.527000	 4296595.350000	  38.809386
375453.373000	 4296927.300000	  38.812321
375046.031000	 4297242.640000	  38.815104
374457.363000	 4296920.170000	  38.812115
374035.725000	 4297244.840000	  38.814980
373461.236000	 4296977.420000	  38.812489
372894.569000	 4296741.040000	  38.810278
372395.491000	 4297017.750000	  38.812698
371774.196000	 4296681.440000	  38.809578
371103.362000	 4296641.920000	  38.809124
370458.373000	 4296580.160000	  38.808473
369794.014000	 4296455.470000	  38.807252
369415.745000	 4296856.090000	  38.810805
386372.230000	 4297831.100000	  38.821940
385632.531000	 4297705.570000	  38.820713
384911.835000	 4297653.050000	  38.820146
384165.468000	 4297635.710000	  38.819892
383512.081000	 4297320.320000	  38.816964
382916.425000	 4297108.910000	  38.814981
382333.163000	 4297278.380000	  38.816430
381690.447000	 4297584.310000	  38.819100
381224.689000	 4297129.270000	  38.814938
380787.561000	 4296730.690000	  38.811288
387149.002000	 4298019.830000	  38.823740
380184.845000	 4296916.340000	  38.812879
379645.690000	 4297005.900000	  38.813612
379239.195000	 4297349.260000	  38.816650
378724.567000	 4297780.290000	  38.820462
378276.348000	 4297384.050000	  38.816831
377920.052000	 4297045.390000	  38.813730
377453.078000	 4297019.550000	  38.813433
376942.182000	 4296947.600000	  38.812713
376405.670000	 4296808.300000	  38.811383
376031.729000	 4297202.980000	  38.814886
375636.463000	 4297557.020000	  38.818020
375212.503000	 4297874.690000	  38.820822
374620.239000	 4297549.790000	  38.817811
374176.777000	 4297855.700000	  38.820503
373594.582000	 4297568.480000	  38.817832
373002.797000	 4297302.580000	  38.815352
372555.408000	 4297612.980000	  38.818084
371953.886000	 4297364.800000	  38.815761
371360.250000	 4297212.380000	  38.814301
370727.092000	 4297132.020000	  38.813484
370085.129000	 4297010.350000	  38.812294
369734.214000	 4297419.760000	  38.815930
386599.909000	 4298420.260000	  38.827277
385917.646000	 4298255.910000	  38.825708
385240.126000	 4298228.490000	  38.825373
384558.133000	 4298249.030000	  38.825469
383899.652000	 4298377.040000	  38.826536
383497.408000	 4297907.420000	  38.822252
382922.332000	 4297584.100000	  38.819263
382346.614000	 4297840.770000	  38.821498
381933.806000	 4298226.070000	  38.824914
381319.545000	 4298151.750000	  38.824162
380930.925000	 4297739.250000	  38.820393
380535.578000	 4297344.880000	  38.816787
387165.431000	 4298761.580000	  38.830425
387741.485000	 4298473.740000	  38.827905
379883.224000	 4297455.020000	  38.817691
379431.545000	 4297891.110000	  38.821558
378965.997000	 4298333.200000	  38.825476
378344.350000	 4298417.870000	  38.826154
378042.860000	 4297977.600000	  38.822145
377702.699000	 4297546.120000	  38.818211
377147.075000	 4297526.260000	  38.817955
376595.032000	 4297408.740000	  38.816819
376223.584000	 4297834.330000	  38.820601
375812.932000	 4298199.380000	  38.823832
375354.177000	 4298504.160000	  38.826513
374759.564000	 4298169.540000	  38.823414
374290.120000	 4298461.900000	  38.825981
373728.488000	 4298161.490000	  38.823194
373151.506000	 4297878.670000	  38.820563
372729.734000	 4298185.760000	  38.823269
372146.475000	 4297965.450000	  38.821200
371567.559000	 4297795.280000	  38.819582
370979.158000	 4297674.130000	  38.818405
370350.457000	 4297587.150000	  38.817529
369850.000000	 4297880.000000	  38.820093
386608.778000	 4299069.860000	  38.833131
386143.595000	 4298752.490000	  38.830211
385571.196000	 4298770.370000	  38.830298
384939.500000	 4298808.680000	  38.830561
384281.147000	 4298902.620000	  38.831321
383567.311000	 4299071.580000	  38.832749
383245.749000	 4298497.830000	  38.827538
382917.794000	 4298055.370000	  38.823508
382563.889000	 4298415.350000	  38.826704
382180.380000	 4298813.750000	  38.830242
381584.874000	 4298684.800000	  38.829000
381050.017000	 4298630.250000	  38.828437
380658.984000	 4298319.290000	  38.825582
380168.147000	 4297974.730000	  38.822411
387694.569000	 4299202.630000	  38.834466
387091.326000	 4299464.630000	  38.836749
388333.967000	 4298927.650000	  38.832070
379602.918000	 4298420.510000	  38.826350
379153.964000	 4298792.000000	  38.829636
378612.427000	 4298887.860000	  38.830425
378005.676000	 4299013.490000	  38.831473
377692.011000	 4298555.830000	  38.827306
377402.869000	 4298071.830000	  38.822906
376805.321000	 4298017.350000	  38.822331
376423.063000	 4298488.030000	  38.826518
375970.267000	 4298850.260000	  38.829718
375436.430000	 4299117.680000	  38.832051
374857.103000	 4298778.580000	  38.828914
374354.111000	 4299060.460000	  38.831382
373825.421000	 4298761.550000	  38.828614
373297.385000	 4298458.810000	  38.825810
372909.187000	 4298742.600000	  38.828311
372334.837000	 4298525.900000	  38.826276
371750.246000	 4298338.550000	  38.824503
371198.867000	 4298182.660000	  38.823018
370687.125000	 4298095.110000	  38.822155
370258.878000	 4298086.290000	  38.822012
370000.000000	 4298410.000000	  38.824890
386470.515000	 4299682.650000	  38.838634
385994.943000	 4299262.940000	  38.834791
385368.089000	 4299336.360000	  38.835371
384737.480000	 4299415.610000	  38.836003
384107.587000	 4299535.850000	  38.837003
383527.720000	 4299766.840000	  38.839008
382981.270000	 4299539.770000	  38.836889
382841.854000	 4298958.980000	  38.831638
382368.460000	 4299377.920000	  38.835350
381756.951000	 4299220.750000	  38.833852
381158.045000	 4299101.500000	  38.832697
380577.633000	 4298940.260000	  38.831166
380104.808000	 4298670.180000	  38.828668
388166.831000	 4299695.590000	  38.838968
387555.722000	 4299926.020000	  38.840966
386936.406000	 4300128.130000	  38.842707
388782.885000	 4299522.950000	  38.837490
379582.007000	 4299040.050000	  38.831929
378979.673000	 4299291.350000	  38.834110
378374.764000	 4299445.240000	  38.835413
377753.815000	 4299590.270000	  38.836634
377347.404000	 4299131.610000	  38.832445
377037.676000	 4298612.640000	  38.827727
376633.808000	 4299193.270000	  38.832901
376019.600000	 4299485.570000	  38.835448
375437.757000	 4299712.880000	  38.837414
374894.286000	 4299370.120000	  38.834249
374359.252000	 4299644.650000	  38.836646
373864.670000	 4299361.090000	  38.834020
373382.943000	 4299063.690000	  38.831272
372969.473000	 4299379.720000	  38.834059
372616.735000	 4298987.140000	  38.830472
372259.564000	 4299078.670000	  38.831245
371945.389000	 4298813.450000	  38.828810
371587.628000	 4298775.410000	  38.828415
371267.788000	 4298614.490000	  38.826919
370834.614000	 4298547.330000	  38.826250
370411.402000	 4298509.610000	  38.825848
370120.000000	 4298860.000000	  38.828962
386295.714000	 4300286.110000	  38.844048
385829.058000	 4299826.380000	  38.839846
385195.714000	 4299925.540000	  38.840657
384582.309000	 4300033.160000	  38.841546
384005.975000	 4300180.200000	  38.842795
383487.637000	 4300360.930000	  38.844355
383007.135000	 4300191.250000	  38.842762
382481.050000	 4299983.920000	  38.840824
381909.265000	 4299764.750000	  38.838773
381305.914000	 4299591.150000	  38.837128
380689.730000	 4299468.600000	  38.835941
380053.329000	 4299367.530000	  38.834944
388609.995000	 4300229.870000	  38.843837
387998.075000	 4300428.560000	  38.845550
387385.235000	 4300621.570000	  38.847210
386755.125000	 4300759.930000	  38.848376
389231.803000	 4300118.250000	  38.842910
379403.223000	 4299614.010000	  38.837075
378784.321000	 4299829.700000	  38.838933
378182.192000	 4300007.870000	  38.840455
377584.367000	 4300182.760000	  38.841948
377118.612000	 4299729.340000	  38.837798
376526.698000	 4299928.040000	  38.839505
375950.574000	 4300124.430000	  38.841194
375352.373000	 4300273.250000	  38.842450
374863.951000	 4299937.620000	  38.839357
374315.152000	 4300208.810000	  38.841722
373848.741000	 4299955.860000	  38.839376
373407.740000	 4299676.040000	  38.836792
373009.016000	 4300002.130000	  38.839672
372612.747000	 4299788.460000	  38.837690
372531.230000	 4299383.260000	  38.834028
372170.213000	 4299628.960000	  38.836189
371946.750000	 4299267.770000	  38.832903
371630.720000	 4299164.370000	  38.831925
371292.564000	 4299032.170000	  38.830685
370925.386000	 4298943.670000	  38.829834
370532.229000	 4298938.890000	  38.829733
370310.000000	 4299360.000000	  38.833494
386101.920000	 4300879.510000	  38.849369
385649.379000	 4300414.840000	  38.845124
385023.060000	 4300536.570000	  38.846139
384415.119000	 4300664.890000	  38.847215
383797.827000	 4300801.510000	  38.848365
383129.749000	 4300856.660000	  38.848773
382567.535000	 4300675.210000	  38.847064
382021.670000	 4300354.560000	  38.844102
381456.163000	 4300081.650000	  38.841567
380881.921000	 4299957.930000	  38.840375
380308.109000	 4299904.910000	  38.839819
379752.676000	 4299988.220000	  38.840494
389066.211000	 4300734.530000	  38.848442
388442.387000	 4300917.390000	  38.850010
387820.742000	 4301147.380000	  38.852003
387199.896000	 4301291.950000	  38.853226
386551.874000	 4301339.660000	  38.853573
389721.287000	 4300644.220000	  38.847710
379179.066000	 4300187.770000	  38.842213
378609.625000	 4300390.780000	  38.843964
378048.454000	 4300587.360000	  38.845657
377502.639000	 4300798.080000	  38.847480
377002.113000	 4300388.980000	  38.843724
376420.896000	 4300659.110000	  38.846077
375785.623000	 4300684.220000	  38.846213
375205.289000	 4300786.430000	  38.847052
374780.287000	 4300475.470000	  38.844190
374253.946000	 4300751.810000	  38.846605
373809.989000	 4300529.780000	  38.844541
373376.652000	 4300296.210000	  38.842374
372920.019000	 4300642.480000	  38.845428
372656.418000	 4300240.580000	  38.841769
372260.413000	 4300113.430000	  38.840567
371842.439000	 4299987.330000	  38.839370
371711.115000	 4299593.430000	  38.835802
371340.330000	 4299452.290000	  38.834477
371036.105000	 4299282.660000	  38.832904
370695.643000	 4299351.630000	  38.833475
370610.000000	 4299850.000000	  38.837952
385905.041000	 4301467.920000	  38.854644
385462.027000	 4301024.830000	  38.850595
384847.090000	 4301167.080000	  38.851796
384208.245000	 4301268.680000	  38.852628
383483.975000	 4301348.270000	  38.853249
382656.134000	 4301460.500000	  38.854150
382073.324000	 4300996.870000	  38.849895
381490.515000	 4300533.240000	  38.845640
381034.895000	 4300426.820000	  38.844620
380535.538000	 4300377.850000	  38.844111
380035.363000	 4300430.010000	  38.844513
379530.862000	 4300569.440000	  38.845700
389531.372000	 4301179.900000	  38.852513
388912.732000	 4301352.720000	  38.853992
388291.890000	 4301592.630000	  38.856074
387634.198000	 4301899.070000	  38.858751
386934.603000	 4301885.700000	  38.858541
386335.946000	 4301845.880000	  38.858105
390210.771000	 4301170.190000	  38.852510
379015.032000	 4300761.720000	  38.847362
378496.212000	 4300968.010000	  38.849148
377984.057000	 4301184.950000	  38.851032
377489.619000	 4301427.750000	  38.853151
376983.743000	 4301045.940000	  38.849640
376552.606000	 4301391.550000	  38.852693
376059.472000	 4301199.830000	  38.850897
375534.273000	 4301177.150000	  38.850618
375026.859000	 4301255.660000	  38.851254
374668.617000	 4300988.570000	  38.848797
374200.632000	 4301289.990000	  38.851445
373793.703000	 4301080.940000	  38.849504
373355.855000	 4300876.600000	  38.847600
372965.727000	 4301238.900000	  38.850808
372539.315000	 4301039.390000	  38.848949
372421.104000	 4300568.490000	  38.844689
371930.853000	 4300451.440000	  38.843564
371553.178000	 4300253.310000	  38.841724
371373.391000	 4299878.010000	  38.838316
370988.041000	 4299640.700000	  38.836122
370977.087000	 4299984.400000	  38.839217
370790.108000	 4300292.070000	  38.841961
385815.060000	 4302103.590000	  38.860360
385303.712000	 4301679.000000	  38.856468
384684.964000	 4301799.070000	  38.857469
384009.573000	 4301806.390000	  38.857446
383279.722000	 4301873.670000	  38.857955
381155.475000	 4300910.120000	  38.848990
380732.293000	 4300822.630000	  38.848145
380300.803000	 4300861.260000	  38.848434
379858.600000	 4300974.730000	  38.849396
379400.354000	 4301139.680000	  38.850819
389975.967000	 4301554.970000	  38.855947
389407.772000	 4301729.680000	  38.857450
388832.532000	 4301953.820000	  38.859397
388271.545000	 4302237.060000	  38.861878
387795.259000	 4302623.830000	  38.865302
387150.041000	 4302491.100000	  38.864023
386479.936000	 4302387.590000	  38.863004
390509.332000	 4301213.300000	  38.852936
390358.407000	 4300642.590000	  38.847775
378928.972000	 4301337.770000	  38.852539
378452.148000	 4301554.560000	  38.854427
377978.915000	 4301792.250000	  38.856502
377519.027000	 4302064.690000	  38.858893
377034.754000	 4301723.400000	  38.855751
376613.564000	 4302079.770000	  38.858902
376173.418000	 4301817.240000	  38.856475
375729.254000	 4301656.020000	  38.854960
375275.466000	 4301616.100000	  38.854536
374861.475000	 4301668.590000	  38.854950
374555.618000	 4301493.520000	  38.853330
374173.835000	 4301861.230000	  38.856588
373820.051000	 4301626.020000	  38.854418
373406.384000	 4301419.660000	  38.852500
373083.460000	 4301791.130000	  38.855799
372543.526000	 4301543.460000	  38.853490
372064.661000	 4301242.600000	  38.850710
372160.883000	 4300837.890000	  38.847078
371810.162000	 4300843.850000	  38.847081
371437.843000	 4300640.630000	  38.845196
371187.585000	 4300273.760000	  38.841854
371023.067000	 4300585.140000	  38.844635
370681.691000	 4300711.070000	  38.845720
370460.000000	 4300420.000000	  38.843065
385924.795000	 4302713.190000	  38.865866
385186.211000	 4302392.580000	  38.862881
384479.707000	 4302386.480000	  38.862734
383903.310000	 4302286.830000	  38.861760
380820.435000	 4301286.990000	  38.852340
380554.765000	 4301284.010000	  38.852277
380190.311000	 4301377.000000	  38.853065
379784.711000	 4301520.670000	  38.854304
379356.869000	 4301703.250000	  38.855891
390472.366000	 4301765.510000	  38.857906
389929.396000	 4302042.610000	  38.860335
389372.846000	 4302266.150000	  38.862279
388856.921000	 4302539.770000	  38.864679
388416.016000	 4302874.770000	  38.867641
388041.309000	 4303267.860000	  38.871135
387390.275000	 4303109.990000	  38.869630
386663.263000	 4303039.020000	  38.868897
390816.890000	 4300696.040000	  38.848314
390943.241000	 4301348.080000	  38.854204
390506.042000	 4300114.980000	  38.843040
378915.787000	 4301912.430000	  38.857715
378467.415000	 4302142.550000	  38.859726
378017.073000	 4302396.520000	  38.861951
377564.925000	 4302684.420000	  38.864482
377071.541000	 4302385.330000	  38.861719
376620.191000	 4302751.100000	  38.864951
376194.670000	 4302448.910000	  38.862169
375793.630000	 4302200.890000	  38.859878
375395.263000	 4302035.360000	  38.858330
374959.426000	 4302004.890000	  38.857994
374528.414000	 4302004.280000	  38.857927
374187.518000	 4302473.900000	  38.862109
373815.631000	 4302209.360000	  38.859672
373498.608000	 4301916.530000	  38.856989
373379.247000	 4302403.610000	  38.861360
373003.860000	 4302228.270000	  38.859726
372728.874000	 4301966.280000	  38.857326
372349.456000	 4302014.380000	  38.857704
372041.661000	 4301694.780000	  38.854780
371649.231000	 4301461.440000	  38.852621
371544.112000	 4301065.200000	  38.849036
371076.226000	 4300951.750000	  38.847946
370687.528000	 4301067.260000	  38.848929
370350.000000	 4300950.000000	  38.847823
370310.000000	 4300650.000000	  38.845115
386040.527000	 4303317.360000	  38.871324
385388.933000	 4303058.370000	  38.868906
384742.449000	 4303003.060000	  38.868323
384109.819000	 4302967.560000	  38.867920
380930.400000	 4301673.840000	  38.855840
380576.294000	 4301750.900000	  38.856486
380195.280000	 4301882.310000	  38.857618
379795.873000	 4302055.160000	  38.859121
379383.072000	 4302257.750000	  38.860890
390959.480000	 4301988.470000	  38.859976
390446.472000	 4302316.140000	  38.862864
389894.766000	 4302530.410000	  38.864725
389393.187000	 4302791.060000	  38.867011
388999.882000	 4303125.230000	  38.869972
388659.342000	 4303490.850000	  38.873223
388367.504000	 4303881.640000	  38.876706
387746.215000	 4303709.310000	  38.875075
387119.864000	 4303631.790000	  38.874296
386537.774000	 4303723.570000	  38.875048
391088.057000	 4300117.270000	  38.843133
391322.066000	 4300825.150000	  38.849540
391429.180000	 4301522.770000	  38.855838
378959.607000	 4302481.230000	  38.862845
378527.535000	 4302722.550000	  38.864959
378089.140000	 4302983.760000	  38.867252
377646.478000	 4303269.740000	  38.869767
377099.972000	 4303019.490000	  38.867436
376594.117000	 4303427.020000	  38.871036
376135.109000	 4303073.400000	  38.867786
375750.588000	 4302764.530000	  38.864949
375396.648000	 4302508.730000	  38.862595
375069.223000	 4302327.950000	  38.860920
374656.894000	 4302399.510000	  38.861506
374496.235000	 4302846.650000	  38.865511
374086.767000	 4303096.980000	  38.867708
373718.232000	 4302774.510000	  38.864750
373187.624000	 4303003.590000	  38.866737
372999.688000	 4302601.150000	  38.863084
372651.677000	 4302363.630000	  38.860894
372259.392000	 4302481.060000	  38.861895
371933.218000	 4302155.330000	  38.858914
371606.604000	 4301875.050000	  38.856341
371256.580000	 4301637.250000	  38.854148
371269.484000	 4301288.970000	  38.851012
370921.187000	 4301367.200000	  38.851666
370590.607000	 4301346.120000	  38.851427
