3.85360514e+005  4.29400408e+006   2.20191700e+000
3.82688192e+005  4.29384673e+006   6.18044900e+000
3.82039705e+005  4.29377125e+006   4.14022450e+000
3.81382972e+005  4.29364699e+006   2.10000000e+000
3.81206378e+005  4.29312020e+006   2.08651750e+000
3.80725935e+005  4.29346412e+006   2.10027700e+000
3.80090832e+005  4.29322196e+006   2.10055400e+000
3.79535461e+005  4.29349812e+006   3.75998000e+000
3.78918332e+005  4.29379169e+006   5.41940600e+000
3.78173265e+005  4.29378222e+006   6.43264950e+000
3.77491807e+005  4.29377345e+006   7.44589300e+000
3.76860983e+005  4.29379944e+006   1.40471450e+001
3.76287257e+005  4.29389889e+006   2.06483970e+001
3.75716731e+005  4.29357308e+006   1.83241985e+001
3.75265445e+005  4.29394353e+006   1.51335820e+001
3.74717949e+005  4.29402390e+006   1.44925035e+001
3.74356054e+005  4.29357739e+006   1.40000000e+001
3.73746159e+005  4.29380008e+006   1.20000000e+001
3.73170127e+005  4.29398323e+006   1.10000000e+001
3.72752127e+005  4.29347774e+006   1.05000000e+001
3.72181632e+005  4.29360982e+006   9.87522200e+000
3.71601958e+005  4.29373193e+006   9.19125750e+000
3.71014471e+005  4.29385021e+006   8.44396300e+000
3.70599706e+005  4.29339015e+006   8.25585500e+000
3.69992203e+005  4.29352351e+006   7.56062950e+000
3.69378064e+005  4.29366479e+006   6.86540400e+000
3.68753157e+005  4.29381726e+006   4.80841050e+000
3.68083964e+005  4.29396259e+006   2.75141700e+000
3.67574094e+005  4.29434418e+006   2.82877500e+000
3.67175490e+005  4.29465481e+006   2.90613300e+000
3.84998654e+005  4.29460530e+006   4.38230650e+000
3.84291582e+005  4.29455725e+006   4.57467850e+000
3.83598329e+005  4.29451337e+006   4.60516500e+000
3.82919710e+005  4.29445376e+006   6.40205900e+000
3.85723488e+005  4.29465929e+006   2.14735800e+000
3.82250148e+005  4.29435624e+006   4.35937550e+000
3.81577730e+005  4.29420828e+006   2.31915100e+000
3.80894049e+005  4.29401155e+006   3.52285150e+000
3.80206627e+005  4.29377516e+006   3.52312850e+000
3.79667780e+005  4.29408154e+006   5.18255450e+000
3.79216390e+005  4.29446549e+006   7.19379200e+000
3.78567944e+005  4.29435047e+006   6.67479200e+000
3.77926528e+005  4.29431838e+006   7.68803550e+000
3.77320098e+005  4.29430808e+006   1.94723360e+001
3.76762476e+005  4.29433566e+006   2.60735880e+001
3.76265406e+005  4.29442290e+006   1.91335140e+001
3.75807198e+005  4.29411304e+006   1.74577805e+001
3.75462871e+005  4.29441196e+006   1.42671640e+001
3.75038320e+005  4.29450847e+006   1.36260855e+001
3.74562961e+005  4.29468976e+006   1.29850070e+001
3.74154891e+005  4.29424961e+006   1.24925035e+001
3.73592283e+005  4.29448911e+006   1.11014535e+001
3.73018377e+005  4.29464531e+006   1.01014535e+001
3.72592801e+005  4.29411943e+006   1.00000000e+001
3.72004978e+005  4.29422884e+006   9.31603550e+000
3.71420397e+005  4.29433423e+006   8.63207100e+000
3.70838965e+005  4.29443494e+006   7.94406100e+000
3.70419073e+005  4.29396916e+006   7.75595300e+000
3.69816141e+005  4.29410340e+006   7.06072750e+000
3.69214072e+005  4.29426603e+006   5.35370100e+000
3.68626559e+005  4.29445334e+006   3.29670750e+000
3.68109614e+005  4.29471506e+006   2.69465500e+000
3.67644702e+005  4.29505161e+006   2.77201300e+000
3.85318906e+005  4.29524601e+006   4.32774750e+000
3.84587872e+005  4.29518352e+006   6.56269600e+000
3.83869876e+005  4.29512777e+006   6.59318250e+000
3.83156151e+005  4.29506891e+006   6.62366900e+000
3.82462528e+005  4.29496975e+006   4.58098550e+000
3.86086462e+005  4.29531449e+006   2.09279900e+000
3.81782197e+005  4.29480569e+006   2.53830200e+000
3.81092193e+005  4.29458436e+006   3.74200250e+000
3.80386582e+005  4.29434001e+006   4.94570300e+000
3.79902614e+005  4.29467745e+006   6.95694050e+000
3.79466051e+005  4.29507825e+006   8.96817800e+000
3.78851956e+005  4.29497752e+006   8.44917800e+000
3.78262648e+005  4.29490677e+006   7.93017800e+000
3.77683116e+005  4.29485986e+006   1.97144785e+001
3.77136599e+005  4.29484318e+006   3.14987790e+001
3.76640972e+005  4.29485643e+006   2.45587050e+001
3.76214684e+005  4.29488594e+006   1.76186310e+001
3.75843141e+005  4.29464595e+006   1.59428975e+001
3.75448308e+005  4.29490521e+006   1.40108500e+001
3.75021697e+005  4.29510683e+006   1.33697715e+001
3.74569945e+005  4.29533585e+006   1.15958650e+001
3.74047947e+005  4.29493627e+006   1.15939570e+001
3.73481315e+005  4.29521999e+006   1.02029070e+001
3.72804707e+005  4.29523915e+006   9.86664750e+000
3.72405506e+005  4.29473531e+006   9.76519400e+000
3.71810784e+005  4.29483679e+006   9.08122950e+000
3.71236651e+005  4.29493270e+006   7.70867950e+000
3.70670777e+005  4.29500937e+006   7.02066950e+000
3.70254691e+005  4.29453821e+006   7.25605100e+000
3.69668882e+005  4.29468393e+006   5.54902450e+000
3.69109675e+005  4.29489431e+006   3.84199800e+000
3.68601337e+005  4.29515534e+006   3.23994550e+000
3.68113914e+005  4.29544841e+006   2.63789300e+000
3.85574391e+005  4.29589514e+006   3.36233150e+000
3.84861177e+005  4.29581464e+006   5.59728000e+000
3.84145838e+005  4.29573935e+006   6.27072800e+000
3.83414699e+005  4.29566689e+006   6.30121450e+000
3.82668533e+005  4.29559778e+006   6.03537900e+000
3.81975336e+005  4.29544475e+006   3.99269550e+000
3.86257101e+005  4.29604018e+006   2.21111200e+000
3.81293417e+005  4.29518705e+006   5.69248250e+000
3.80602272e+005  4.29492083e+006   6.89618300e+000
3.80126958e+005  4.29525228e+006   8.90742050e+000
3.79686564e+005  4.29562336e+006   1.03397985e+001
3.79086838e+005  4.29559702e+006   8.41036700e+000
3.78528183e+005  4.29554630e+006   7.89136700e+000
3.77965040e+005  4.29544892e+006   1.55387615e+001
3.77418332e+005  4.29539136e+006   2.73230620e+001
3.76898952e+005  4.29536226e+006   2.66988265e+001
3.76399818e+005  4.29532604e+006   1.97587525e+001
3.75901902e+005  4.29517332e+006   1.56865835e+001
3.75526256e+005  4.29545085e+006   1.37545360e+001
3.75114620e+005  4.29570639e+006   1.19806295e+001
3.74688893e+005  4.29597172e+006   1.02067230e+001
3.74102684e+005  4.29560053e+006   1.02048150e+001
3.73699337e+005  4.29594987e+006   1.01014535e+001
3.73133930e+005  4.29576245e+006   1.00112080e+001
3.72527425e+005  4.29580520e+006   9.67494850e+000
3.72181901e+005  4.29533837e+006   9.53038800e+000
3.71605872e+005  4.29545476e+006   8.15783800e+000
3.71043988e+005  4.29552878e+006   6.78528800e+000
3.70490684e+005  4.29556215e+006   5.51589200e+000
3.70108917e+005  4.29508552e+006   5.75127350e+000
3.69562820e+005  4.29527418e+006   4.04424700e+000
3.69082683e+005  4.29557551e+006   3.00362650e+000
3.68605596e+005  4.29587042e+006   2.40157400e+000
3.85785497e+005  4.29657077e+006   3.48064450e+000
3.85101389e+005  4.29646253e+006   4.63186400e+000
3.84409524e+005  4.29637105e+006   5.30531200e+000
3.83702445e+005  4.29626095e+006   5.97876000e+000
3.82941703e+005  4.29617069e+006   5.71292450e+000
3.82127229e+005  4.29614522e+006   5.44708900e+000
3.81443516e+005  4.29582111e+006   7.14687600e+000
3.86427740e+005  4.29676587e+006   2.32942500e+000
3.80792241e+005  4.29551183e+006   8.84666300e+000
3.80305967e+005  4.29580583e+006   1.02790410e+001
3.79882537e+005  4.29608310e+006   1.17114190e+001
3.79352010e+005  4.29612537e+006   9.78198750e+000
3.78767081e+005  4.29624475e+006   7.85255600e+000
3.78191566e+005  4.29606496e+006   1.54999505e+001
3.77640547e+005  4.29595882e+006   2.31473450e+001
3.77111354e+005  4.29590057e+006   2.25231095e+001
3.76588208e+005  4.29583030e+006   2.18988740e+001
3.76055889e+005  4.29569028e+006   1.78267050e+001
3.75673321e+005  4.29601213e+006   1.41137565e+001
3.75271402e+005  4.29631060e+006   1.23398500e+001
3.74865226e+005  4.29660868e+006   1.11033615e+001
3.74278177e+005  4.29627208e+006   1.01033615e+001
3.73882977e+005  4.29661797e+006   1.00000000e+001
3.73338975e+005  4.29637861e+006   9.90975450e+000
3.72844092e+005  4.29621843e+006   9.81950900e+000
3.72354485e+005  4.29642236e+006   9.06863500e+000
3.71957298e+005  4.29598075e+006   8.92407450e+000
3.71390508e+005  4.29608482e+006   7.55152450e+000
3.70793095e+005  4.29608930e+006   4.55221400e+000
3.70193432e+005  4.29605747e+006   3.28281800e+000
3.69983065e+005  4.29558112e+006   4.24649600e+000
3.69583460e+005  4.29590137e+006   3.20587550e+000
3.69097277e+005  4.29629243e+006   2.16525500e+000
3.86052951e+005  4.29722932e+006   4.03049450e+000
3.85348134e+005  4.29710426e+006   5.18171400e+000
3.84644364e+005  4.29703331e+006   6.96744350e+000
3.83975193e+005  4.29690364e+006   7.64089150e+000
3.83285662e+005  4.29671940e+006   7.49193300e+000
3.82549774e+005  4.29667740e+006   7.22609750e+000
3.81882200e+005  4.29686877e+006   1.11267855e+001
3.81419801e+005  4.29646125e+006   9.80609100e+000
3.80871353e+005  4.29611586e+006   1.15058780e+001
3.86788371e+005  4.29739285e+006   2.58163850e+000
3.80328735e+005  4.29637279e+006   1.29382560e+001
3.79760537e+005  4.29653578e+006   1.41155715e+001
3.79210872e+005  4.29670302e+006   1.21861400e+001
3.78754691e+005  4.29703486e+006   1.68847950e+001
3.78319228e+005  4.29669709e+006   1.71851855e+001
3.77806606e+005  4.29652234e+006   2.48325800e+001
3.77290019e+005  4.29645777e+006   2.13042960e+001
3.76767449e+005  4.29637511e+006   2.06800605e+001
3.76228547e+005  4.29623359e+006   1.81859255e+001
3.75847527e+005  4.29659535e+006   1.44729770e+001
3.75453373e+005  4.29692730e+006   1.32364885e+001
3.75046031e+005  4.29724264e+006   1.20000000e+001
3.74457363e+005  4.29692017e+006   1.10000000e+001
3.74035725e+005  4.29724484e+006   1.00000000e+001
3.73461236e+005  4.29697742e+006   9.86783350e+000
3.72894569e+005  4.29674104e+006   9.77758800e+000
3.72395491e+005  4.29701775e+006   9.02671400e+000
3.71774196e+005  4.29668144e+006   8.31776100e+000
3.71103362e+005  4.29664192e+006   5.31845050e+000
3.70458373e+005  4.29658016e+006   2.31914000e+000
3.69794014e+005  4.29645547e+006   2.24219750e+000
3.69415745e+005  4.29685609e+006   2.18158750e+000
3.86372230e+005  4.29783110e+006   4.28270800e+000
3.85632531e+005  4.29770557e+006   5.73156400e+000
3.84911835e+005  4.29765305e+006   7.51729350e+000
3.84165468e+005  4.29763571e+006   9.30302300e+000
3.83512081e+005  4.29732032e+006   9.15406450e+000
3.82916425e+005  4.29710891e+006   9.00510600e+000
3.82333163e+005  4.29727838e+006   1.29057940e+001
3.81690447e+005  4.29758431e+006   1.68064820e+001
3.81224689e+005  4.29712927e+006   1.54857875e+001
3.80787561e+005  4.29673069e+006   1.41650930e+001
3.87149002e+005  4.29801983e+006   2.83385200e+000
3.80184845e+005  4.29691634e+006   1.53424085e+001
3.79645690e+005  4.29700590e+006   1.65197240e+001
3.79239195e+005  4.29734926e+006   2.12183790e+001
3.78724567e+005  4.29778029e+006   2.59170340e+001
3.78276348e+005  4.29738405e+006   2.62174245e+001
3.77920052e+005  4.29704539e+006   2.65178150e+001
3.77453078e+005  4.29701955e+006   2.29895310e+001
3.76942182e+005  4.29694760e+006   1.94612470e+001
3.76405670e+005  4.29680830e+006   1.69671120e+001
3.76031729e+005  4.29720298e+006   1.42364885e+001
3.75636463e+005  4.29755702e+006   1.30000000e+001
3.75212503e+005  4.29787469e+006   1.15653080e+001
3.74620239e+005  4.29754979e+006   1.10000000e+001
3.74176777e+005  4.29785570e+006   1.00000000e+001
3.73594582e+005  4.29756848e+006   9.86783350e+000
3.73002797e+005  4.29730258e+006   9.73566700e+000
3.72555408e+005  4.29761298e+006   8.46289350e+000
3.71953886e+005  4.29736480e+006   7.75394050e+000
3.71360250e+005  4.29721238e+006   5.21055750e+000
3.70727092e+005  4.29713202e+006   2.21124700e+000
3.70085129e+005  4.29701035e+006   2.25853000e+000
3.69734214e+005  4.29741976e+006   2.19792000e+000
3.86599909e+005  4.29842026e+006   4.69657450e+000
3.85917646e+005  4.29825591e+006   6.14543050e+000
3.85240126e+005  4.29822849e+006   7.77804850e+000
3.84558133e+005  4.29824903e+006   9.56377800e+000
3.83899652e+005  4.29837704e+006   1.22585860e+001
3.83497408e+005  4.29790742e+006   1.26229590e+001
3.82922332e+005  4.29758410e+006   1.24740005e+001
3.82346614e+005  4.29784077e+006   1.63746885e+001
3.81933806e+005  4.29822607e+006   1.04989150e+001
3.81319545e+005  4.29815175e+006   9.77866150e+000
3.80930925e+005  4.29773925e+006   1.34948275e+001
3.80535578e+005  4.29734488e+006   1.21741330e+001
3.87165431e+005  4.29876158e+006   3.62273450e+000
3.87741485e+005  4.29847374e+006   2.92669650e+000
3.79883224e+005  4.29745502e+006   1.33514485e+001
3.79431545e+005  4.29789111e+006   1.80501035e+001
3.78965997e+005  4.29833320e+006   2.20553065e+001
3.78344350e+005  4.29841787e+006   2.32503195e+001
3.78042860e+005  4.29797760e+006   2.15067040e+001
3.77702699e+005  4.29754612e+006   2.18070945e+001
3.77147075e+005  4.29752626e+006   1.82788105e+001
3.76595032e+005  4.29740874e+006   1.67306235e+001
3.76223584e+005  4.29783433e+006   1.40000000e+001
3.75812932e+005  4.29819938e+006   1.25653080e+001
3.75354177e+005  4.29850416e+006   1.11306160e+001
3.74759564e+005  4.29816954e+006   1.05653080e+001
3.74290120e+005  4.29846190e+006   1.00571625e+001
3.73728488e+005  4.29816149e+006   9.66967500e+000
3.73151506e+005  4.29787867e+006   9.53750850e+000
3.72729734e+005  4.29818576e+006   8.26473500e+000
3.72146475e+005  4.29796545e+006   7.19012000e+000
3.71567559e+005  4.29779528e+006   1.30000000e+000
3.70979158e+005  4.29767413e+006   1.30000000e+000
3.70350457e+005  4.29758715e+006   1.30000000e+000
3.69850000e+005  4.29788000e+006   1.30000000e+000
3.86608778e+005  4.29906986e+006   5.48545700e+000
3.86143595e+005  4.29875249e+006   6.55929700e+000
3.85571196e+005  4.29877037e+006   8.19191500e+000
3.84939500e+005  4.29880868e+006   9.82453300e+000
3.84281147e+005  4.29890262e+006   1.25193410e+001
3.83567311e+005  4.29907158e+006   1.52141490e+001
3.83245749e+005  4.29849783e+006   1.55785220e+001
3.82917794e+005  4.29805537e+006   1.59428950e+001
3.82563889e+005  4.29841535e+006   1.00671215e+001
3.82180380e+005  4.29881375e+006   4.19134800e+000
3.81584874e+005  4.29868480e+006   3.47109450e+000
3.81050017e+005  4.29863025e+006   2.75084100e+000
3.80658984e+005  4.29831929e+006   6.46700700e+000
3.80168147e+005  4.29797473e+006   1.01831730e+001
3.87694569e+005  4.29920263e+006   3.71557900e+000
3.87091326e+005  4.29946463e+006   4.41161700e+000
3.88333967e+005  4.29892765e+006   3.01954100e+000
3.79602918e+005  4.29842051e+006   1.41883760e+001
3.79153964e+005  4.29879200e+006   1.81935790e+001
3.78612427e+005  4.29888786e+006   1.93885920e+001
3.78005676e+005  4.29901349e+006   2.05836050e+001
3.77692011e+005  4.29855583e+006   1.88399895e+001
3.77402869e+005  4.29807183e+006   1.70963740e+001
3.76805321e+005  4.29801735e+006   1.55481870e+001
3.76423063e+005  4.29848803e+006   1.35000000e+001
3.75970267e+005  4.29885026e+006   1.20653080e+001
3.75436430e+005  4.29911768e+006   1.10653080e+001
3.74857103e+005  4.29877858e+006   1.06224705e+001
3.74354111e+005  4.29906046e+006   1.01143250e+001
3.73825421e+005  4.29876155e+006   9.72683750e+000
3.73297385e+005  4.29845881e+006   9.33935000e+000
3.72909187e+005  4.29874260e+006   2.18000000e+000
3.72334837e+005  4.29852590e+006   1.50000000e+000
3.71750246e+005  4.29833855e+006   1.30000000e+000
3.71198867e+005  4.29818266e+006   1.30000000e+000
3.70687125e+005  4.29809511e+006   1.30000000e+000
3.70258878e+005  4.29808629e+006   1.30000000e+000
3.70000000e+005  4.29841000e+006   1.30000000e+000
3.86470515e+005  4.29968265e+006   7.08106150e+000
3.85994943e+005  4.29926294e+006   8.15490150e+000
3.85368089e+005  4.29933636e+006   9.78751950e+000
3.84737480e+005  4.29941561e+006   1.23936500e+001
3.84107587e+005  4.29953585e+006   1.50884580e+001
3.83527720e+005  4.29976684e+006   9.80118500e+000
3.82981270e+005  4.29953977e+006   9.80049350e+000
3.82841854e+005  4.29895898e+006   9.70274850e+000
3.82368460e+005  4.29937792e+006   4.28909300e+000
3.81756951e+005  4.29922075e+006   4.08545350e+000
3.81158045e+005  4.29910150e+006   3.36520000e+000
3.80577633e+005  4.29894026e+006   2.59819300e+000
3.80104808e+005  4.29867018e+006   6.31435900e+000
3.88166831e+005  4.29969559e+006   2.99886200e+000
3.87555722e+005  4.29992602e+006   3.69490000e+000
3.86936406e+005  4.30012813e+006   7.58166500e+000
3.88782885e+005  4.29952295e+006   2.71933900e+000
3.79582007e+005  4.29904005e+006   1.03195620e+001
3.78979673e+005  4.29929135e+006   2.53385900e+001
3.78374764e+005  4.29944524e+006   2.65336030e+001
3.77753815e+005  4.29959027e+006   1.83117980e+001
3.77347404e+005  4.29913161e+006   1.67918025e+001
3.77037676e+005  4.29861264e+006   1.50481870e+001
3.76633808e+005  4.29919327e+006   1.30000000e+001
3.76019600e+005  4.29948557e+006   1.20000000e+001
3.75437757e+005  4.29971288e+006   1.10000000e+001
3.74894286e+005  4.29937012e+006   1.05571625e+001
3.74359252e+005  4.29964465e+006   1.00571625e+001
3.73864670e+005  4.29936109e+006   9.45746500e+000
3.73382943e+005  4.29906369e+006   9.06997750e+000
3.72969473e+005  4.29937972e+006   5.00000000e+000
3.72616735e+005  4.29898714e+006   2.18000000e+000
3.72259564e+005  4.29907867e+006   2.18000000e+000
3.71945389e+005  4.29881345e+006   1.50000000e+000
3.71587628e+005  4.29877541e+006   1.30000000e+000
3.71267788e+005  4.29861449e+006   1.30000000e+000
3.70834614e+005  4.29854733e+006   1.30000000e+000
3.70411402e+005  4.29850961e+006   1.30000000e+000
3.70120000e+005  4.29886000e+006   1.50000000e+000
3.86295714e+005  4.30028611e+006   1.02511095e+001
3.85829058e+005  4.29982638e+006   9.75050600e+000
3.85195714e+005  4.29992554e+006   1.23566365e+001
3.84582309e+005  4.30003316e+006   1.49627670e+001
3.84005975e+005  4.30018020e+006   9.67549400e+000
3.83487637e+005  4.30036093e+006   4.38822100e+000
3.83007135e+005  4.30019125e+006   4.38752950e+000
3.82481050e+005  4.29998392e+006   4.38683800e+000
3.81909265e+005  4.29976475e+006   4.18319850e+000
3.81305914e+005  4.29959115e+006   3.97955900e+000
3.80689730e+005  4.29946860e+006   3.21255200e+000
3.80053329e+005  4.29936753e+006   2.44554500e+000
3.88609995e+005  4.30022987e+006   2.69866000e+000
3.87998075e+005  4.30042856e+006   2.97818300e+000
3.87385235e+005  4.30062157e+006   6.86494800e+000
3.86755125e+005  4.30075993e+006   1.07517130e+001
3.89231803e+005  4.30011825e+006   2.41913700e+000
3.79403223e+005  4.29961401e+006   1.74645730e+001
3.78784321e+005  4.29982970e+006   3.24836010e+001
3.78182192e+005  4.30000787e+006   2.42617960e+001
3.77584367e+005  4.30018276e+006   1.60399910e+001
3.77118612e+005  4.29972934e+006   1.45199955e+001
3.76526698e+005  4.29992804e+006   1.23357025e+001
3.75950574e+005  4.30012443e+006   1.13357025e+001
3.75352373e+005  4.30027325e+006   1.10000000e+001
3.74863951e+005  4.29993762e+006   1.05000000e+001
3.74315152e+005  4.30020881e+006   1.00000000e+001
3.73848741e+005  4.29995586e+006   9.40030250e+000
3.73407740e+005  4.29967604e+006   8.80060500e+000
3.73009016e+005  4.30000213e+006   4.80000000e+000
3.72612747e+005  4.29978846e+006   2.18000000e+000
3.72531230e+005  4.29938326e+006   2.18000000e+000
3.72170213e+005  4.29962896e+006   2.18000000e+000
3.71946750e+005  4.29926777e+006   1.50000000e+000
3.71630720e+005  4.29916437e+006   1.50000000e+000
3.71292564e+005  4.29903217e+006   1.50000000e+000
3.70925386e+005  4.29894367e+006   1.50000000e+000
3.70532229e+005  4.29893889e+006   1.50000000e+000
3.70310000e+005  4.29936000e+006   1.50000000e+000
3.86101920e+005  4.30087951e+006   1.12474575e+001
3.85649379e+005  4.30041484e+006   1.07468540e+001
3.85023060e+005  4.30053657e+006   1.33529845e+001
3.84415119e+005  4.30066489e+006   9.01538600e+000
3.83797827e+005  4.30080151e+006   3.72811300e+000
3.83129749e+005  4.30085666e+006   3.52988600e+000
3.82567535e+005  4.30067521e+006   3.52919450e+000
3.82021670e+005  4.30035456e+006   3.52220500e+000
3.81456163e+005  4.30008165e+006   3.31856550e+000
3.80881921e+005  4.29995793e+006   3.10981700e+000
3.80308109e+005  4.29990491e+006   2.34281000e+000
3.79752676e+005  4.29998822e+006   3.13304150e+000
3.89066211e+005  4.30073453e+006   5.80098200e+000
3.88442387e+005  4.30091739e+006   6.08050500e+000
3.87820742e+005  4.30114738e+006   6.98909150e+000
3.87199896e+005  4.30129195e+006   1.08758565e+001
3.86551874e+005  4.30133966e+006   1.00918760e+001
3.89721287e+005  4.30064422e+006   3.08282450e+000
3.79179066e+005  4.30018777e+006   1.81520695e+001
3.78609625e+005  4.30039078e+006   3.19194165e+001
3.78048454e+005  4.30058736e+006   2.36976115e+001
3.77502639e+005  4.30079808e+006   1.45712210e+001
3.77002113e+005  4.30038898e+006   1.38556980e+001
3.76420896e+005  4.30065911e+006   1.16714050e+001
3.75785623e+005  4.30068422e+006   1.13357025e+001
3.75205289e+005  4.30078643e+006   1.10000000e+001
3.74780287e+005  4.30047547e+006   1.05000000e+001
3.74253946e+005  4.30075181e+006   9.91703550e+000
3.73809989e+005  4.30052978e+006   8.10164650e+000
3.73376652e+005  4.30029621e+006   7.50194900e+000
3.72920019e+005  4.30064248e+006   2.18000000e+000
3.72656418e+005  4.30024058e+006   2.18000000e+000
3.72260413e+005  4.30011343e+006   2.18000000e+000
